| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 102     | 10:21:18     | 10:21:18       | 1381    | 15            |
| 102     | 10:22:08     | 10:22:08       | 1380    | 16            |
| 102     | 10:23:08     | 10:23:08       | 1341    | 17            |
| 102     | 10:23:48     | 10:23:48       | 1313    | 18            |
| 102     | 10:24:36     | 10:24:36       | 1277    | 19            |
| 102     | 10:25:15     | 10:25:15       | 1265    | 20            |
| 102     | 10:26:10     | 10:26:10       | 1204    | 21            |
| 102     | 10:26:54     | 10:26:54       | 1169    | 22            |
| 102     | 10:27:28     | 10:27:28       | 1143    | 23            |
| 102     | 10:28:20     | 10:28:20       | 1112    | 24            |
| 102     | 10:29:07     | 10:29:07       | 1085    | 25            |
| 102     | 10:29:50     | 10:29:50       | 1060    | 26            |
| 102     | 10:31:24     | 10:31:24       | 988     | 27            |
| 102     | 10:32:22     | 10:32:22       | 976     | 28            |
| 102     | 10:33:16     | 10:33:16       | 964     | 29            |
| 102     | 10:34:00     | 10:34:00       | 954     | 30            |
| 102     | 10:34:47     | 10:34:47       | 940     | 31            |
| 102     | 10:37:44     | 10:37:44       | 914     | 32            |
| 102     | 10:38:36     | 10:38:36       | 917     | 33            |
| 102     | 10:39:01     | 10:39:01       | 902     | 34            |
| 102     | 10:39:48     | 10:39:48       | 893     | 35            |
| 102     | 10:41:34     | 10:41:34       | 874     | 36            |
| 102     | 10:42:16     | 10:42:16       | 863     | 37            |
| 102     | 10:43:21     | 10:43:21       | 855     | 38            |
| 102     | 10:44:58     | 10:44:58       | 845     | 39            |
| 102     | 10:47:43     | 10:47:43       | 824     | 40            |
| 102     | 10:49:33     | 10:49:33       | 795     | 41            |
| 102     | 10:51:10     | 10:51:10       | 771     | 42            |
| 102     | 10:52:50     | 10:52:50       | 752     | 43            |

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 102     | 10:54:55     | 10:54:55       | 710     | 44            |
| 102     | 10:56:24     | 10:56:24       | 701     | 45            |
| 102     | 10:57:37     | 10:57:37       | 658     | 46            |
| 102     | 10:58:31     | 10:58:31       | 620     | 47            |
| 102     | 10:59:44     | 10:59:44       | 576     | 48            |
| 102     | 11:00:48     | 11:00:48       | 590     | 49            |
| 103     | 10:20:00     | 10:20:00       | 1475    | 1             |
| 103     | 10:20:14     | 10:20:14       | 1476    | 2             |
| 103     | 10:20:39     | 10:20:39       | 1492    | 3             |
| 103     | 10:21:02     | 10:21:02       | 1488    | 4             |
| 103     | 10:21:16     | 10:21:16       | 1486    | 5             |
| 103     | 10:21:42     | 10:21:42       | 1482    | 6             |
| 103     | 10:22:04     | 10:22:04       | 1480    | 7             |
| 103     | 10:22:37     | 10:22:37       | 1473    | 8             |
| 103     | 10:23:06     | 10:23:06       | 1464    | 9             |
| 103     | 10:23:25     | 10:23:25       | 1456    | 10            |
| 103     | 10:23:55     | 10:23:55       | 1453    | 11            |
| 103     | 10:24:32     | 10:24:32       | 1432    | 12            |
| 103     | 10:24:53     | 10:24:53       | 1425    | 13            |
| 103     | 10:25:56     | 10:25:56       | 1394    | 14            |
| 103     | 10:26:18     | 10:26:18       | 1381    | 15            |
| 103     | 10:27:08     | 10:27:08       | 1380    | 16            |
| 103     | 10:28:08     | 10:28:08       | 1341    | 17            |
| 103     | 10:28:48     | 10:28:48       | 1313    | 18            |
| 103     | 10:29:36     | 10:29:36       | 1277    | 19            |
| 103     | 10:30:15     | 10:30:15       | 1265    | 20            |
| 103     | 10:31:10     | 10:31:10       | 1204    | 21            |
| 103     | 10:31:54     | 10:31:54       | 1169    | 22            |
| 103     | 10:32:28     | 10:32:28       | 1143    | 23            |
| 103     | 10:33:20     | 10:33:20       | 1112    | 24            |
| 103     | 10:34:07     | 10:34:07       | 1085    | 25            |
| 103     | 10:34:50     | 10:34:50       | 1060    | 26            |
| 103     | 10:36:24     | 10:36:24       | 988     | 27            |
| 103     | 10:37:22     | 10:37:22       | 976     | 28            |
| 103     | 10:38:16     | 10:38:16       | 964     | 29            |
| 103     | 10:39:00     | 10:39:00       | 954     | 30            |
| 103     | 10:39:47     | 10:39:47       | 940     | 31            |
| 103     | 10:42:44     | 10:42:44       | 914     | 32            |
| 103     | 10:43:36     | 10:43:36       | 917     | 33            |
| 103     | 10:44:01     | 10:44:01       | 902     | 34            |
| 103     | 10:44:48     | 10:44:48       | 893     | 35            |
| 103     | 10:46:34     | 10:46:34       | 874     | 36            |
| 103     | 10:47:16     | 10:47:16       | 863     | 37            |
| 103     | 10:48:21     | 10:48:21       | 855     | 38            |
| 103     | 10:49:58     | 10:49:58       | 845     | 39            |
| 103     | 10:52:43     | 10:52:43       | 824     | 40            |
| 103     | 10:54:33     | 10:54:33       | 795     | 41            |
| 103     | 10:56:10     | 10:56:10       | 771     | 42            |
| 103     | 10:58:05     | 10:58:05       | 736     | 43            |
| 103     | 10:59:55     | 10:59:55       | 710     | 44            |
| 103     | 11:01:24     | 11:01:24       | 701     | 45            |
| 103     | 11:02:37     | 11:02:37       | 658     | 46            |
| 103     | 11:03:31     | 11:03:31       | 620     | 47            |
| 103     | 11:04:44     | 11:04:44       | 576     | 48            |
| 103     | 11:05:48     | 11:05:48       | 590     | 49            |
| 104     | 10:34:00     | 10:34:00       | 1475    | 1             |
| 104     | 10:34:14     | 10:34:14       | 1476    | 2             |
| 104     | 10:34:38     | 10:34:38       | 1492    | 3             |
| 104     | 10:35:02     | 10:35:02       | 1488    | 4             |
| 104     | 10:35:16     | 10:35:16       | 1486    | 5             |
| 104     | 10:35:42     | 10:35:42       | 1482    | 6             |
| 104     | 10:36:06     | 10:36:06       | 1480    | 7             |
| 104     | 10:36:37     | 10:36:37       | 1473    | 8             |
| 104     | 10:37:06     | 10:37:06       | 1464    | 9             |
| 104     | 10:37:25     | 10:37:25       | 1456    | 10            |
| 104     | 10:37:55     | 10:37:55       | 1453    | 11            |
| 104     | 10:38:32     | 10:38:32       | 1432    | 12            |
| 104     | 10:38:53     | 10:38:53       | 1425    | 13            |
| 104     | 10:39:56     | 10:39:56       | 1394    | 14            |
| 104     | 10:40:18     | 10:40:18       | 1381    | 15            |
| 104     | 10:41:08     | 10:41:08       | 1380    | 16            |
| 104     | 10:42:08     | 10:42:08       | 1341    | 17            |
| 104     |              |                |         |               |

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
Av. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 104     | 10:43:36     | 10:43:36       | 1277    | 19            |
| 104     | 10:44:15     | 10:44:15       | 1265    | 20            |
| 104     | 10:45:10     | 10:45:10       | 1204    | 21            |
| 104     | 10:45:54     | 10:45:54       | 1169    | 22            |
| 104     | 10:46:28     | 10:46:28       | 1143    | 23            |
| 104     | 10:47:20     | 10:47:20       | 1112    | 24            |
| 104     | 10:48:07     | 10:48:07       | 1085    | 25            |
| 104     | 10:48:50     | 10:48:50       | 1060    | 26            |
| 104     | 10:50:24     | 10:50:24       | 988     | 27            |
| 104     | 10:51:22     | 10:51:22       | 976     | 28            |
| 104     | 10:52:16     | 10:52:16       | 964     | 29            |
| 104     | 10:53:00     | 10:53:00       | 954     | 30            |
| 104     | 10:53:47     | 10:53:47       | 940     | 31            |
| 104     | 10:56:44     | 10:56:44       | 914     | 32            |
| 104     | 10:57:36     | 10:57:36       | 917     | 33            |
| 104     | 10:58:01     | 10:58:01       | 902     | 34            |
| 104     | 10:58:48     | 10:58:48       | 893     | 35            |
| 104     | 11:00:34     | 11:00:34       | 874     | 36            |
| 104     | 11:01:16     | 11:01:16       | 863     | 37            |
| 104     | 11:02:21     | 11:02:21       | 855     | 38            |
| 104     | 11:03:58     | 11:03:58       | 845     | 39            |
| 104     | 11:06:43     | 11:06:43       | 824     | 40            |
| 104     | 11:08:33     | 11:08:33       | 795     | 41            |
| 104     | 11:10:10     | 11:10:10       | 771     | 42            |
| 104     | 11:12:05     | 11:12:05       | 736     | 43            |
| 104     | 11:13:55     | 11:13:55       | 710     | 44            |
| 104     | 11:15:24     | 11:15:24       | 701     | 45            |
| 104     | 11:16:37     | 11:16:37       | 658     | 46            |
| 104     | 11:17:31     | 11:17:31       | 620     | 47            |
| 104     | 11:18:44     | 11:18:44       | 576     | 48            |
| 104     | 11:19:48     | 11:19:48       | 590     | 49            |
| 105     | 10:50:00     | 10:50:00       | 1475    | 1             |
| 105     | 10:50:14     | 10:50:14       | 1476    | 2             |
| 105     | 10:50:38     | 10:50:38       | 1492    | 3             |
| 105     | 10:51:02     | 10:51:02       | 1488    | 4             |
| 105     | 10:51:16     | 10:51:16       | 1486    | 5             |
| 105     | 10:51:46     | 10:51:42       | 1482    | 6             |
| 105     | 10:52:04     | 10:52:04       | 1480    | 7             |
| 105     | 10:52:37     | 10:52:37       | 1473    | 8             |
| 105     | 10:53:06     | 10:53:06       | 1464    | 9             |
| 105     | 10:53:25     | 10:53:25       | 1456    | 10            |
| 105     | 10:53:55     | 10:53:55       | 1453    | 11            |
| 105     | 10:54:32     | 10:54:32       | 1432    | 12            |
| 105     | 10:54:53     | 10:54:53       | 1425    | 13            |
| 105     | 10:55:56     | 10:55:56       | 1394    | 14            |
| 105     | 10:56:18     | 10:56:18       | 1381    | 15            |
| 105     | 10:57:08     | 10:57:08       | 1380    | 16            |
| 105     | 10:58:08     | 10:58:08       | 1341    | 17            |
| 105     | 10:58:48     | 10:58:48       | 1313    | 18            |
| 105     | 10:59:36     | 10:59:36       | 1277    | 19            |
| 105     | 11:00:15     | 11:00:15       | 1265    | 20            |
| 105     | 11:01:10     | 11:01:10       | 1204    | 21            |
| 105     | 11:01:54     | 11:01:54       | 1169    | 22            |
| 105     | 11:02:28     | 11:02:28       | 1143    | 23            |
| 105     | 11:03:20     | 11:03:20       | 1112    | 24            |
| 105     | 11:04:07     | 11:04:07       | 1085    | 25            |
| 105     | 11:04:50     | 11:04:50       | 1060    | 26            |
| 105     | 11:06:24     | 11:06:24       | 988     | 27            |
| 105     | 11:07:22     | 11:07:22       | 976     | 28            |
| 105     | 11:08:16     | 11:08:16       | 964     | 29            |
| 105     | 11:09:00     | 11:09:00       | 954     | 30            |
| 105     | 11:09:47     | 11:09:47       | 940     | 31            |
| 105     | 11:12:44     | 11:12:44       | 914     | 32            |
| 105     | 11:13:36     | 11:13:36       | 917     | 33            |
| 105     | 11:14:01     | 11:14:01       | 902     | 34            |
| 105     | 11:14:48     | 11:14:48       | 893     | 35            |
| 105     | 11:16:34     | 11:16:34       | 874     | 36            |
| 105     | 11:17:16     | 11:17:16       | 863     | 37            |
| 105     | 11:18:21     | 11:18:21       | 855     | 38            |
| 105     | 11:19:58     | 11:19:58       | 845     | 39            |
| 105     | 11:22:43     | 11:22:43       | 824     | 40            |
| 105     | 11:24:33     | 11:24:33       | 795     | 41            |

**SÉDIO DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 105     | 11:28:05     | 11:28:05       | 736     | 43            |
| 105     | 11:29:55     | 11:29:55       | 710     | 44            |
| 105     | 11:31:24     | 11:31:24       | 701     | 45            |
| 105     | 11:32:37     | 11:32:37       | 658     | 46            |
| 105     | 11:33:31     | 11:33:31       | 620     | 47            |
| 105     | 11:34:44     | 11:34:44       | 576     | 48            |
| 105     | 11:35:48     | 11:35:48       | 590     | 49            |
| 106     | 11:00:00     | 11:00:00       | 1475    | 1             |
| 106     | 11:00:14     | 11:00:14       | 1476    | 2             |
| 106     | 11:00:32     | 11:00:32       | 1492    | 3             |
| 106     | 11:01:02     | 11:01:02       | 1488    | 4             |
| 106     | 11:01:16     | 11:01:16       | 1486    | 5             |
| 106     | 11:01:42     | 11:01:42       | 1482    | 6             |
| 106     | 11:02:04     | 11:02:04       | 1480    | 7             |
| 106     | 11:02:37     | 11:02:37       | 1473    | 8             |
| 106     | 11:03:06     | 11:03:06       | 1464    | 9             |
| 106     | 11:03:25     | 11:03:25       | 1456    | 10            |
| 106     | 11:03:55     | 11:03:55       | 1453    | 11            |
| 106     | 11:04:32     | 11:04:32       | 1432    | 12            |
| 106     | 11:04:53     | 11:04:53       | 1425    | 13            |
| 106     | 11:05:56     | 11:05:56       | 1394    | 14            |
| 106     | 11:06:18     | 11:06:18       | 1381    | 15            |
| 106     | 11:07:08     | 11:07:08       | 1380    | 16            |
| 106     | 11:08:08     | 11:08:08       | 1341    | 17            |
| 106     | 11:08:48     | 11:08:48       | 1313    | 18            |
| 106     | 11:09:36     | 11:09:36       | 1277    | 19            |
| 106     | 11:10:15     | 11:10:15       | 1265    | 20            |
| 106     | 11:11:10     | 11:11:10       | 1204    | 21            |
| 106     | 11:11:54     | 11:11:54       | 1169    | 22            |
| 106     | 11:12:28     | 11:12:28       | 1143    | 23            |
| 106     | 11:13:20     | 11:13:20       | 1112    | 24            |
| 106     | 11:14:07     | 11:14:07       | 1085    | 25            |
| 106     | 11:14:50     | 11:14:50       | 1060    | 26            |
| 106     | 11:16:24     | 11:16:24       | 988     | 27            |
| 106     | 11:17:22     | 11:17:22       | 976     | 28            |
| 106     | 11:18:16     | 11:18:16       | 964     | 29            |
| 106     | 11:19:00     | 11:19:00       | 954     | 30            |
| 106     | 11:19:47     | 11:19:47       | 940     | 31            |
| 106     | 11:22:44     | 11:22:44       | 914     | 32            |
| 106     | 11:23:36     | 11:23:36       | 917     | 33            |
| 106     | 11:24:01     | 11:24:01       | 902     | 34            |
| 106     | 11:24:48     | 11:24:48       | 893     | 35            |
| 106     | 11:26:34     | 11:26:34       | 874     | 36            |
| 106     | 11:27:16     | 11:27:16       | 863     | 37            |
| 106     | 11:28:21     | 11:28:21       | 855     | 38            |
| 106     | 11:29:58     | 11:29:58       | 845     | 39            |
| 106     | 11:32:43     | 11:32:43       | 824     | 40            |
| 106     | 11:34:33     | 11:34:33       | 795     | 41            |
| 106     | 11:36:10     | 11:36:10       | 771     | 42            |
| 106     | 11:38:05     | 11:38:05       | 736     | 43            |
| 106     | 11:39:55     | 11:39:55       | 710     | 44            |
| 106     | 11:41:24     | 11:41:24       | 701     | 45            |
| 106     | 11:42:37     | 11:42:37       | 658     | 46            |
| 106     | 11:43:31     | 11:43:31       | 620     | 47            |
| 106     | 11:44:44     | 11:44:44       | 576     | 48            |
| 106     | 11:45:48     | 11:45:48       | 590     | 49            |
| 107     | 11:08:00     | 11:08:00       | 1475    | 1             |
| 107     | 11:08:14     | 11:08:14       | 1476    | 2             |
| 107     | 11:08:38     | 11:08:38       | 1492    | 3             |
| 107     | 11:09:02     | 11:09:02       | 1488    | 4             |
| 107     | 11:09:16     | 11:09:16       | 1486    | 5             |
| 107     | 11:09:40     | 11:09:40       | 1482    | 6             |
| 107     | 11:10:04     | 11:10:04       | 1480    | 7             |
| 107     | 11:10:37     | 11:10:37       | 1473    | 8             |
| 107     | 11:11:06     | 11:11:06       | 1464    | 9             |
| 107     | 11:11:25     | 11:11:25       | 1456    | 10            |
| 107     | 11:11:55     | 11:11:55       | 1453    | 11            |
| 107     | 11:12:32     | 11:12:32       | 1432    | 12            |
| 107     | 11:12:53     | 11:12:53       | 1425    | 13            |
| 107     | 11:13:56     | 11:13:56       | 1394    | 14            |
| 107     | 11:14:18     | 11:14:18       | 1381    | 15            |
| 107     | 11:15:08     | 11:15:08       | 1380    | 16            |

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 107     | 11:16:48     | 11:16:48       | 1313    | 18            |
| 107     | 11:17:36     | 11:17:36       | 1277    | 19            |
| 107     | 11:18:15     | 11:18:15       | 1265    | 20            |
| 107     | 11:19:10     | 11:19:10       | 1204    | 21            |
| 107     | 11:19:54     | 11:19:54       | 1169    | 22            |
| 107     | 11:20:28     | 11:20:28       | 1143    | 23            |
| 107     | 11:21:20     | 11:21:20       | 1112    | 24            |
| 107     | 11:22:07     | 11:22:07       | 1085    | 25            |
| 107     | 11:23:20     | 11:23:20       | 1050    | 26            |
| 107     | 11:24:24     | 11:24:24       | 988     | 27            |
| 107     | 11:25:22     | 11:25:22       | 976     | 28            |
| 107     | 11:26:16     | 11:26:16       | 964     | 29            |
| 107     | 11:27:00     | 11:27:00       | 954     | 30            |
| 107     | 11:27:47     | 11:27:47       | 940     | 31            |
| 107     | 11:30:44     | 11:30:44       | 914     | 32            |
| 107     | 11:31:36     | 11:31:36       | 917     | 33            |
| 107     | 11:32:01     | 11:32:01       | 902     | 34            |
| 107     | 11:32:48     | 11:32:48       | 893     | 35            |
| 107     | 11:34:34     | 11:34:34       | 874     | 36            |
| 107     | 11:35:16     | 11:35:16       | 863     | 37            |
| 107     | 11:36:21     | 11:36:21       | 855     | 38            |
| 107     | 11:37:58     | 11:37:58       | 845     | 39            |
| 107     | 11:40:43     | 11:40:43       | 824     | 40            |
| 107     | 11:42:33     | 11:42:33       | 795     | 41            |
| 107     | 11:44:10     | 11:44:10       | 771     | 42            |
| 107     | 11:46:05     | 11:46:05       | 736     | 43            |
| 107     | 11:47:55     | 11:47:55       | 710     | 44            |
| 107     | 11:49:24     | 11:49:24       | 701     | 45            |
| 107     | 11:50:37     | 11:50:37       | 658     | 46            |
| 107     | 11:51:31     | 11:51:31       | 620     | 47            |
| 107     | 11:52:44     | 11:52:44       | 576     | 48            |
| 107     | 11:53:48     | 11:53:48       | 590     | 49            |
| 108     | 11:20:00     | 11:20:00       | 1475    | 1             |
| 108     | 11:20:14     | 11:20:14       | 1476    | 2             |
| 108     | 11:20:38     | 11:20:38       | 1492    | 3             |
| 108     | 11:21:02     | 11:21:02       | 1488    | 4             |
| 108     | 11:21:16     | 11:21:16       | 1486    | 5             |
| 108     | 11:21:42     | 11:21:42       | 1482    | 6             |
| 108     | 11:22:04     | 11:22:04       | 1480    | 7             |
| 108     | 11:22:37     | 11:22:37       | 1473    | 8             |
| 108     | 11:23:06     | 11:23:06       | 1464    | 9             |
| 108     | 11:23:25     | 11:23:25       | 1456    | 10            |
| 108     | 11:23:55     | 11:23:55       | 1453    | 11            |
| 108     | 11:24:32     | 11:24:32       | 1432    | 12            |
| 108     | 11:24:53     | 11:24:53       | 1425    | 13            |
| 108     | 11:25:56     | 11:25:56       | 1394    | 14            |
| 108     | 11:26:18     | 11:26:18       | 1381    | 15            |
| 108     | 11:27:08     | 11:27:08       | 1380    | 16            |
| 108     | 11:28:08     | 11:28:08       | 1341    | 17            |
| 108     | 11:28:48     | 11:28:48       | 1313    | 18            |
| 108     | 11:29:36     | 11:29:36       | 1277    | 19            |
| 108     | 11:30:15     | 11:30:15       | 1265    | 20            |
| 108     | 11:31:10     | 11:31:10       | 1204    | 21            |
| 108     | 11:31:54     | 11:31:54       | 1169    | 22            |
| 108     | 11:32:28     | 11:32:28       | 1143    | 23            |
| 108     | 11:33:20     | 11:33:20       | 1112    | 24            |
| 108     | 11:34:07     | 11:34:07       | 1085    | 25            |
| 108     | 11:34:50     | 11:34:50       | 1050    | 26            |
| 108     | 11:36:24     | 11:36:24       | 988     | 27            |
| 108     | 11:37:22     | 11:37:22       | 976     | 28            |
| 108     | 11:38:16     | 11:38:16       | 964     | 29            |
| 108     | 11:39:00     | 11:39:00       | 954     | 30            |
| 108     | 11:39:47     | 11:39:47       | 940     | 31            |
| 108     | 11:42:44     | 11:42:44       | 914     | 32            |
| 108     | 11:43:36     | 11:43:36       | 917     | 33            |
| 108     | 11:44:01     | 11:44:01       | 902     | 34            |
| 108     | 11:44:48     | 11:44:48       | 893     | 35            |
| 108     | 11:46:34     | 11:46:34       | 874     | 36            |
| 108     | 11:47:16     | 11:47:16       | 863     | 37            |
| 108     | 11:48:21     | 11:48:21       | 855     | 38            |
| 108     | 11:49:58     | 11:49:58       | 845     | 39            |
| 108     | 11:52:43     | 11:52:43       | 824     | 40            |

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 108     | 11:56:10     | 11:56:10       | 771     | 42            |
| 108     | 11:58:05     | 11:58:05       | 736     | 43            |
| 108     | 11:59:55     | 11:59:55       | 710     | 44            |
| 108     | 12:01:24     | 12:01:24       | 701     | 45            |
| 108     | 12:02:37     | 12:02:37       | 658     | 46            |
| 108     | 12:03:31     | 12:03:31       | 620     | 47            |
| 108     | 12:04:44     | 12:04:44       | 576     | 48            |
| 108     | 12:05:48     | 12:05:48       | 590     | 49            |
| 109     | 11:42:00     | 11:42:00       | 1475    | 1             |
| 109     | 11:42:14     | 11:42:14       | 1476    | 2             |
| 109     | 11:42:28     | 11:42:28       | 1492    | 3             |
| 109     | 11:43:02     | 11:43:02       | 1488    | 4             |
| 109     | 11:43:16     | 11:43:16       | 1486    | 5             |
| 109     | 11:43:42     | 11:43:42       | 1482    | 6             |
| 109     | 11:44:04     | 11:44:04       | 1480    | 7             |
| 109     | 11:44:37     | 11:44:37       | 1473    | 8             |
| 109     | 11:45:06     | 11:45:06       | 1464    | 9             |
| 109     | 11:45:25     | 11:45:25       | 1456    | 10            |
| 109     | 11:45:55     | 11:45:55       | 1453    | 11            |
| 109     | 11:46:32     | 11:46:32       | 1432    | 12            |
| 109     | 11:46:53     | 11:46:53       | 1425    | 13            |
| 109     | 11:47:56     | 11:47:56       | 1394    | 14            |
| 109     | 11:48:18     | 11:48:18       | 1381    | 15            |
| 109     | 11:49:08     | 11:49:08       | 1380    | 16            |
| 109     | 11:50:08     | 11:50:08       | 1341    | 17            |
| 109     | 11:50:48     | 11:50:48       | 1313    | 18            |
| 109     | 11:51:36     | 11:51:36       | 1277    | 19            |
| 109     | 11:52:15     | 11:52:15       | 1265    | 20            |
| 109     | 11:53:10     | 11:53:10       | 1204    | 21            |
| 109     | 11:53:54     | 11:53:54       | 1169    | 22            |
| 109     | 11:54:28     | 11:54:28       | 1143    | 23            |
| 109     | 11:55:20     | 11:55:20       | 1112    | 24            |
| 109     | 11:56:07     | 11:56:07       | 1085    | 25            |
| 109     | 11:56:50     | 11:56:50       | 1060    | 26            |
| 109     | 11:58:24     | 11:58:24       | 988     | 27            |
| 109     | 11:59:27     | 11:59:22       | 976     | 28            |
| 109     | 12:00:16     | 12:00:16       | 964     | 29            |
| 109     | 12:01:00     | 12:01:00       | 954     | 30            |
| 109     | 12:01:47     | 12:01:47       | 940     | 31            |
| 109     | 12:04:44     | 12:04:44       | 914     | 32            |
| 109     | 12:05:36     | 12:05:36       | 917     | 33            |
| 109     | 12:06:01     | 12:06:01       | 902     | 34            |
| 109     | 12:06:48     | 12:06:48       | 893     | 35            |
| 109     | 12:08:34     | 12:08:34       | 874     | 36            |
| 109     | 12:09:16     | 12:09:16       | 863     | 37            |
| 109     | 12:10:21     | 12:10:21       | 855     | 38            |
| 109     | 12:11:58     | 12:11:58       | 845     | 39            |
| 109     | 12:14:43     | 12:14:43       | 824     | 40            |
| 109     | 12:16:33     | 12:16:33       | 795     | 41            |
| 109     | 12:18:10     | 12:18:10       | 771     | 42            |
| 109     | 12:20:05     | 12:20:05       | 736     | 43            |
| 109     | 12:21:55     | 12:21:55       | 710     | 44            |
| 109     | 12:23:24     | 12:23:24       | 701     | 45            |
| 109     | 12:24:37     | 12:24:37       | 658     | 46            |
| 109     | 12:25:31     | 12:25:31       | 620     | 47            |
| 109     | 12:26:44     | 12:26:44       | 576     | 48            |
| 109     | 12:27:48     | 12:27:48       | 590     | 49            |
| 110     | 11:45:00     | 11:45:00       | 1475    | 1             |
| 110     | 11:45:14     | 11:45:14       | 1476    | 2             |
| 110     | 11:45:38     | 11:45:38       | 1492    | 3             |
| 110     | 11:46:02     | 11:46:02       | 1488    | 4             |
| 110     | 11:46:16     | 11:46:16       | 1486    | 5             |
| 110     | 11:46:42     | 11:46:42       | 1482    | 6             |
| 110     | 11:47:04     | 11:47:04       | 1480    | 7             |
| 110     | 11:47:37     | 11:47:37       | 1473    | 8             |
| 110     | 11:48:06     | 11:48:06       | 1464    | 9             |
| 110     | 11:48:25     | 11:48:25       | 1456    | 10            |
| 110     | 11:48:55     | 11:48:55       | 1453    | 11            |
| 110     | 11:49:32     | 11:49:32       | 1432    | 12            |
| 110     | 11:49:53     | 11:49:53       | 1425    | 13            |
| 110     | 11:50:56     | 11:50:56       | 1394    | 14            |
| 110     | 11:51:18     | 11:51:18       | 1381    | 15            |
| 110     | 11:52:00     | 11:52:00       | 1390    | 16            |

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
Av. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time  | departure_time | stop_id | stop_sequence |
|---------|---------------|----------------|---------|---------------|
| 110     | 11:53:08      | 11:53:08       | 1341    | 17            |
| 110     | 11:53:48      | 11:53:48       | 1313    | 18            |
| 110     | 11:54:36      | 11:54:36       | 1277    | 19            |
| 110     | 11:55:15      | 11:55:15       | 1265    | 20            |
| 110     | 11:56:10      | 11:56:10       | 1204    | 21            |
| 110     | 11:56:54      | 11:56:54       | 1169    | 22            |
| 110     | 11:57:28      | 11:57:28       | 1143    | 23            |
| 110     | 11:58:20      | 11:58:20       | 1112    | 24            |
| 110     | 11:59:07      | 11:59:07       | 1085    | 25            |
| 110     | 11:59:50      | 11:59:50       | 1060    | 26            |
| 110     | 12:01:24      | 12:01:24       | 988     | 27            |
| 110     | 12:02:22      | 12:02:22       | 976     | 28            |
| 110     | 12:03:16      | 12:03:16       | 964     | 29            |
| 110     | 12:04:00      | 12:04:00       | 954     | 30            |
| 110     | 12:04:47      | 12:04:47       | 940     | 31            |
| 110     | 12:07:44      | 12:07:44       | 914     | 32            |
| 110     | 12:08:36      | 12:08:36       | 917     | 33            |
| 110     | 12:09:01      | 12:09:01       | 902     | 34            |
| 110     | 12:09:48      | 12:09:48       | 893     | 35            |
| 110     | 12:11:34      | 12:11:34       | 874     | 36            |
| 110     | 12:12:16      | 12:12:16       | 863     | 37            |
| 110     | 12:13:21      | 12:13:21       | 855     | 38            |
| 110     | 12:14:58      | 12:14:58       | 845     | 39            |
| 110     | 12:17:43      | 12:17:43       | 824     | 40            |
| 110     | 12:19:33      | 12:19:33       | 795     | 41            |
| 110     | 12:21:10      | 12:21:10       | 771     | 42            |
| 110     | 12:23:05      | 12:23:05       | 736     | 43            |
| 110     | 12:24:55      | 12:24:55       | 710     | 44            |
| 110     | 12:26:24      | 12:26:24       | 701     | 45            |
| 110     | 12:27:37      | 12:27:37       | 658     | 46            |
| 110     | 12:28:31      | 12:28:31       | 620     | 47            |
| 110     | 12:29:44      | 12:29:44       | 576     | 48            |
| 110     | 12:30:48      | 12:30:48       | 590     | 49            |
| 111     | 11:50:00      | 11:50:00       | 1475    | 1             |
| 111     | 11:50:14      | 11:50:14       | 1476    | 2             |
| 111     | 11:50:38      | 11:50:38       | 1492    | 3             |
| 111     | 11:51:02      | 11:51:02       | 1488    | 4             |
| 111     | 11:51:16      | 11:51:16       | 1486    | 5             |
| 111     | 11:51:42      | 11:51:42       | 1482    | 6             |
| 111     | 11:52:04      | 11:52:04       | 1480    | 7             |
| 111     | 11:52:37      | 11:52:37       | 1473    | 8             |
| 111     | 11:53:06      | 11:53:06       | 1464    | 9             |
| 111     | 11:53:25      | 11:53:25       | 1456    | 10            |
| 111     | 11:53:55      | 11:53:55       | 1453    | 11            |
